,drugbank_id,drugbank_tid,CID,mol_id,action
1647,DB00736,BE0000349,9568614,561634,inhibitor
1648,DB00737,BE0000442,4034,510296,antagonist
1649,DB00737,BE0003848,4034,458542,other
1650,DB00740,BE0000197,5070,184039,inhibitor
1651,DB00740,BE0000030,5070,5668545,inducer
1652,DB00745,BE0000647,4236,553260,inhibitor
1653,DB00747,BE0000092,3000322,34451,antagonist
1654,DB00747,BE0001176,3000322,36645,inhibitor
1655,DB00747,BE0000560,3000322,177990,antagonist
1656,DB00747,BE0000045,3000322,32324,antagonist
1657,DB00747,BE0000405,3000322,61970253,antagonist
1658,DB00747,BE0000247,3000322,177988,antagonist
1659,DB00748,BE0000442,2564,510296,antagonist
1660,DB00750,BE0000197,4906,184039,inhibitor
1661,DB00751,BE0000442,3241,510296,antagonist
1662,DB00751,BE0000112,3241,184088,antagonist
1663,DB00751,BE0000501,3241,433201,unknown
1664,DB00751,BE0000289,3241,178196,unknown
1665,DB00751,BE0000451,3241,36431,antagonist
1666,DB00751,BE0000650,3241,1857143,antagonist
1667,DB00752,BE0002198,5530,187353,inhibitor
1668,DB00752,BE0002196,5530,398415,inhibitor
1669,DB00754,BE0000197,3292,184039,inhibitor
1670,DB00754,BE0000956,3292,3511138,activator
1671,DB00757,BE0000311,3033818,681914,antagonist
1672,DB00758,BE0000110,60606,12083902,antagonist
1673,DB00760,BE0000744,441130,41216,inhibitor
1674,DB00762,BE0000971,60838,339806,inhibitor
1675,DB00762,BE0000091,60838,15919359,inhibitor
1676,DB00763,BE0000507,1349907,339867,inhibitor
1677,DB00765,BE0000614,441350,37127,binder
1678,DB00768,BE0000442,5281071,510296,antagonist
1679,DB00768,BE0001090,5281071,36176,antagonist
1680,DB00768,BE0001206,5281071,1545946,antagonist
1681,DB00768,BE0001177,5281071,337730,other
1682,DB00768,BE0000885,5281071,1694828,other
1683,DB00769,BE0000794,84088,31680,agonist
1687,DB00771,BE0000092,2784,34451,antagonist
1688,DB00772,BE0002180,4004,1311630,inhibitor
1689,DB00773,BE0000742,36462,292830,inhibitor
1690,DB00774,BE0000502,3647,1373425,inhibitor
1691,DB00774,BE0000267,3647,29600,inhibitor
1692,DB00774,BE0000322,3647,179780,inhibitor
1693,DB00774,BE0000535,3647,179791,inhibitor
1694,DB00774,BE0001653,3647,2984693,inhibitor
1695,DB00774,BE0000732,3647,219942,other
1696,DB00774,BE0000553,3647,537439,other
1697,DB00775,BE0000439,60947,190068,antagonist
1698,DB00775,BE0001155,60947,306786,antagonist
1699,DB00776,BE0000197,34312,184039,inhibitor
1713,DB00780,BE0002198,3675,187353,antagonist
1714,DB00780,BE0002196,3675,398415,antagonist
1715,DB00780,BE0001002,3675,1399032,inhibitor
1716,DB00780,BE0000253,3675,602705,inhibitor
1717,DB00780,BE0000667,3675,1763096,inhibitor
1718,DB00780,BE0002166,3675,19046894,inhibitor
1719,DB00780,BE0002173,3675,6562440,inhibitor
1720,DB00782,BE0000092,4934,34451,antagonist
1721,DB00784,BE0000262,4044,291988,inhibitor
1722,DB00784,BE0000017,4044,387018,inhibitor
1723,DB00786,BE0000920,119031,30126,inhibitor
1724,DB00786,BE0000642,119031,180671,inhibitor
1725,DB00786,BE0001116,119031,36633,antagonist
1726,DB00786,BE0003690,119031,35799,antagonist
1727,DB00786,BE0001182,119031,180618,inhibitor
1728,DB00786,BE0000058,119031,177205,inhibitor
1729,DB00786,BE0003689,119031,36629,antagonist
1730,DB00786,BE0003691,119031,456257,antagonist
1731,DB00786,BE0001198,119031,435970,inhibitor
1732,DB00786,BE0000966,119031,516386,inhibitor
1733,DB00786,BE0003692,119031,793763,inhibitor
1734,DB00786,BE0003693,119031,963056,inhibitor
1735,DB00786,BE0001637,119031,2662306,inhibitor
1736,DB00786,BE0003694,119031,18413635,inhibitor
1737,DB00786,BE0003695,119031,1702930,inhibitor
1738,DB00786,BE0003696,119031,3005946,inhibitor
1739,DB00786,BE0003697,119031,22134532,inhibitor
1740,DB00786,BE0003698,119031,3650496,inhibitor
1741,DB00786,BE0003699,119031,5381386,inhibitor
1742,DB00786,BE0003700,119031,8546817,inhibitor
1743,DB00786,BE0003701,119031,8843950,inhibitor
1744,DB00786,BE0003702,119031,11066090,inhibitor
1745,DB00786,BE0003703,119031,11935132,inhibitor
1746,DB00787,BE0001403,2022,59524,potentiator
1747,DB00787,BE0000308,2022,59530,inhibitor
1748,DB00787,BE0000633,2022,60016,inhibitor
1750,DB00790,BE0000221,107807,178286,inhibitor
1751,DB00795,BE0000248,5359476,187193,inhibitor
1752,DB00795,BE0000262,5359476,291988,inhibitor
1753,DB00795,BE0000017,5359476,387018,inhibitor
1754,DB00795,BE0000215,5359476,1711117,agonist
1755,DB00795,BE0001154,5359476,2599558,inhibitor
1756,DB00795,BE0000030,5359476,5668545,inhibitor
1757,DB00795,BE0000069,5359476,219918,inhibitor
1758,DB00795,BE0001893,5359476,338704,antagonist
1759,DB00795,BE0003997,5359476,190013,antagonist
1760,DB00796,BE0000062,2540,179122,antagonist
1761,DB00799,BE0000663,5381,36157,agonist
1762,DB00799,BE0000078,5381,30448,agonist
1763,DB00799,BE0000144,5381,306887,agonist
1764,DB00799,BE0000206,5381,35883,agonist
1765,DB00800,BE0000145,3341,32049,agonist
1766,DB00800,BE0000020,3341,30397,agonist
1767,DB00800,BE0000572,3341,178198,antagonist
1768,DB00800,BE0000342,3341,178194,antagonist
1769,DB00800,BE0000289,3341,178196,antagonist
1770,DB00800,BE0000715,3341,177807,inhibitor
1771,DB00800,BE0000501,3341,433201,inhibitor
1772,DB00804,BE0000092,3042,34451,antagonist
1773,DB00804,BE0000560,3042,177990,antagonist
1774,DB00805,BE0002198,4199,187353,inhibitor
1775,DB00805,BE0000393,4199,475198,antagonist
1776,DB00805,BE0000451,4199,36431,antagonist
1777,DB00805,BE0000533,4199,338028,antagonist
1778,DB00805,BE0000426,4199,177975,inhibitor
1779,DB00805,BE0000749,4199,36433,inhibitor
1780,DB00805,BE0000020,4199,30397,agonist
1781,DB00805,BE0000756,4199,181432,agonist
1782,DB00805,BE0000092,4199,34451,agonist
1783,DB00806,BE0000487,4740,347122,inhibitor
1784,DB00806,BE0000013,4740,256155,antagonist
1785,DB00806,BE0000182,4740,3420185,inhibitor
1786,DB00806,BE0001133,4740,347120,inhibitor
1787,DB00806,BE0000924,4740,177892,antagonist
1788,DB00806,BE0001096,4740,23897,inhibitor
1789,DB00808,BE0000419,3702,1172161,inhibitor
1790,DB00809,BE0000405,5593,61970253,antagonist
1791,DB00809,BE0000092,5593,34451,antagonist
1792,DB00809,BE0000560,5593,177990,antagonist
1793,DB00809,BE0000045,5593,32324,antagonist
1794,DB00810,BE0000738,2381,1458110,antagonist
1795,DB00810,BE0000092,2381,34451,antagonist
1796,DB00811,BE0000761,37542,307067,inhibitor
1797,DB00811,BE0000681,37542,61991,antagonist
1798,DB00811,BE0000282,37542,324960,inhibitor
1799,DB00811,BE0000261,37542,633071,inducer
1800,DB00811,BE0000457,37542,189650,inhibitor
1801,DB00816,BE0000694,4086,29371,agonist
1802,DB00817,BE0000799,287180,41646,inhibitor
1803,DB00817,BE0000798,287180,147106,inhibitor
1804,DB00820,BE0000182,110635,3420185,inhibitor
1805,DB00820,BE0003558,110635,10716052,inhibitor
1806,DB00822,BE0000133,3117,28606,inhibitor
1807,DB00822,BE0000138,3117,30474,inhibitor
1808,DB00823,BE0000557,9270,35652,agonist
1809,DB00823,BE0000123,9270,31234,agonist
1810,DB00824,BE0001133,1676,347120,inhibitor
1811,DB00824,BE0000487,1676,347122,inhibitor
1812,DB00824,BE0000241,1676,178150,antagonist
1813,DB00824,BE0000013,1676,256155,inhibitor
1814,DB00824,BE0000924,1676,177892,inhibitor
1815,DB00824,BE0000354,1676,349449,inhibitor
1816,DB00825,BE0001186,16666,20147036,inducer
1817,DB00825,BE0001122,16666,3287188,inducer
1818,DB00825,BE0000632,16666,532060,agonist
1819,DB00825,BE0008715,16666,179764,antagonist
1820,DB00825,BE0008715,16666,3183953,antagonist
1821,DB00825,BE0008715,16666,1698403,antagonist
1822,DB00825,BE0008715,16666,179806,antagonist
1823,DB00825,BE0008715,16666,300417,antagonist
1824,DB00825,BE0008715,16666,435135,antagonist
1825,DB00825,BE0008715,16666,2058727,antagonist
1826,DB00828,BE0000468,446987,146902,inhibitor
1827,DB00831,BE0000756,5566,181432,antagonist
1828,DB00831,BE0000666,5566,6980076,antagonist
1829,DB00831,BE0000501,5566,433201,antagonist
1830,DB00831,BE0000418,5566,179888,inhibitor
1831,DB00831,BE0004350,5566,179917,inhibitor
1832,DB00833,BE0000576,51039,18145626,inhibitor
1833,DB00834,BE0000557,55245,35652,antagonist
1834,DB00834,BE0000794,55245,31680,antagonist
1835,DB00835,BE0000442,6834,510296,antagonist
1836,DB00835,BE0000092,6834,34451,antagonist
1837,DB00835,BE0000560,6834,177990,antagonist
1838,DB00835,BE0000045,6834,32324,antagonist
1839,DB00835,BE0000405,6834,61970253,antagonist
1840,DB00835,BE0000247,6834,177988,antagonist
1841,DB00836,BE0000770,3955,452073,agonist
1842,DB00836,BE0000420,3955,27545517,agonist
1843,DB00836,BE0000632,3955,532060,agonist
1844,DB00836,BE0000356,3955,2213913,inhibitor
1845,DB00836,BE0000947,3955,190188,modulator
1846,DB00836,BE0000418,3955,179888,inhibitor
1850,DB00839,BE0008670,5503,1374919,blocker
1851,DB00839,BE0008670,5503,1088445,blocker
1852,DB00841,BE0000172,36811,178200,agonist
1853,DB00841,BE0000694,36811,29371,agonist
1854,DB00841,BE0004863,36811,433201,agonist
1855,DB00841,BE0004863,36811,177807,agonist
1856,DB00842,BE0000795,4616,31631,potentiator
1857,DB00842,BE0000381,4616,386422,potentiator
1858,DB00842,BE0000523,4616,386424,potentiator
1859,DB00842,BE0000478,4616,905393,potentiator
1860,DB00842,BE0000471,4616,182916,potentiator
1861,DB00842,BE0000764,4616,1470364,potentiator
1862,DB00842,BE0002344,4616,31635,potentiator
1863,DB00842,BE0002346,4616,455946,potentiator
1864,DB00842,BE0002345,4616,182925,potentiator
1865,DB00842,BE0003593,4616,193783776,potentiator
1866,DB00842,BE0003592,4616,31637,potentiator
1867,DB00842,BE0003594,4616,1754749,potentiator
1868,DB00842,BE0003599,4616,2388693,potentiator
1869,DB00842,BE0003595,4616,1857126,potentiator
1870,DB00842,BE0003596,4616,2197001,potentiator
1871,DB00842,BE0000129,4616,182911,potentiator
1872,DB00842,BE0003598,4616,456428,potentiator
1873,DB00842,BE0003597,4616,7861736,potentiator
1874,DB00842,BE0004797,4616,31631,positive modulator
1875,DB00842,BE0004797,4616,386422,positive modulator
1876,DB00842,BE0004797,4616,386424,positive modulator
1877,DB00842,BE0004797,4616,905393,positive modulator
1878,DB00842,BE0004797,4616,182916,positive modulator
1879,DB00842,BE0004797,4616,1470364,positive modulator
1880,DB00842,BE0004797,4616,31635,positive modulator
1881,DB00842,BE0004797,4616,455946,positive modulator
1882,DB00842,BE0004797,4616,182925,positive modulator
1883,DB00842,BE0004797,4616,2388693,positive modulator
1884,DB00842,BE0004797,4616,1857126,positive modulator
1885,DB00842,BE0004797,4616,193783776,positive modulator
1886,DB00842,BE0004797,4616,31637,positive modulator
1887,DB00842,BE0004797,4616,1754749,positive modulator
1888,DB00842,BE0004797,4616,2197001,positive modulator
1889,DB00842,BE0004797,4616,7861736,positive modulator
1890,DB00843,BE0000426,3152,177975,inhibitor
1891,DB00843,BE0000451,3152,36431,other
1892,DB00844,BE0000632,5311304,532060,agonist
1893,DB00844,BE0000770,5311304,452073,antagonist
1894,DB00844,BE0000420,5311304,27545517,antagonist
1895,DB00845,BE0000620,2794,56378959,inhibitor
1896,DB00846,BE0000794,15209,31680,agonist
1897,DB00847,BE0001070,6058,338288,binder
1898,DB00849,BE0000795,8271,31631,potentiator
1899,DB00849,BE0000381,8271,386422,potentiator
1900,DB00849,BE0000523,8271,386424,potentiator
1901,DB00849,BE0000478,8271,905393,potentiator
1902,DB00849,BE0000471,8271,182916,potentiator
1903,DB00849,BE0000764,8271,1470364,potentiator
1904,DB00849,BE0000849,8271,755648,antagonist
1905,DB00849,BE0002341,8271,496607,antagonist
1906,DB00849,BE0000829,8271,493134,antagonist
1907,DB00849,BE0000826,8271,790532,antagonist
1908,DB00849,BE0000956,8271,3511138,activator
1909,DB00850,BE0000756,4748,181432,antagonist
1910,DB00850,BE0000020,4748,30397,antagonist
1911,DB00850,BE0000418,4748,179888,inhibitor
1912,DB00851,BE0000716,5351166,439601,other
1913,DB00851,BE0003559,5351166,984325,inhibitor
1914,DB00852,BE0000486,7028,189258,inhibitor
1915,DB00852,BE0000647,7028,553260,inhibitor
1916,DB00852,BE0000501,7028,433201,agonist
1917,DB00852,BE0000289,7028,178196,agonist
1918,DB00852,BE0000749,7028,36433,inhibitor
1919,DB00852,BE0000694,7028,29371,agonist
1920,DB00852,BE0000172,7028,178200,agonist
1921,DB00852,BE0000172,7028,178200,agonist
1922,DB00852,BE0000704,7028,339741,inhibitor
1923,DB00852,BE0004924,7028,29904,inhibitor
1924,DB00852,BE0004924,7028,386839,inhibitor
1925,DB00852,BE0001029,7028,5729676,inhibitor
1926,DB00854,BE0000770,5359272,452073,agonist
1927,DB00854,BE0000420,5359272,27545517,agonist
1928,DB00854,BE0000632,5359272,532060,agonist
1929,DB00855,BE0000050,137,178329,inducer
1930,DB00861,BE0000262,3059,291988,inhibitor
1931,DB00861,BE0000017,3059,387018,inhibitor
1932,DB00862,BE0000182,110634,3420185,inhibitor
1933,DB00862,BE0003556,110634,189703,modulator
1934,DB00862,BE0003557,110634,1311544,modulator
1935,DB00863,BE0000112,3001055,184088,antagonist
1936,DB00864,BE0000695,445643,182628,inhibitor
1937,DB00867,BE0000694,33572,29371,agonist
1938,DB00868,BE0000197,7699,184039,antagonist
1939,DB00869,BE0000322,5284549,179780,inhibitor
1940,DB00869,BE0000535,5284549,179791,inhibitor
1941,DB00869,BE0000267,5284549,29600,inhibitor
1942,DB00869,BE0003625,5284549,189053812,inhibitor
1943,DB00871,BE0000694,5403,29371,agonist
1944,DB00871,BE0001012,5403,178896,agonist
1945,DB00871,BE0000172,5403,178200,antagonist
1946,DB00872,BE0000165,151171,667068,antagonist
1947,DB00872,BE0000293,151171,28418,antagonist
1949,DB00876,BE0000062,5281037,179122,antagonist
1950,DB00877,BE0000695,5284616,182628,other
1951,DB00877,BE0001015,5284616,31362,other
1952,DB00879,BE0004136,60877,896047,inhibitor
1953,DB00881,BE0000221,54892,178286,inhibitor
1954,DB00882,BE0000123,2800,31234,antagonist
1955,DB00882,BE0000123,2800,31234,agonist
1956,DB00883,BE0000556,6883,28230,agonist
1957,DB00884,BE0000776,5245,182399,inhibitor
1958,DB00887,BE0000502,2471,1373425,inhibitor
1959,DB00887,BE0000281,2471,903682,inhibitor
1960,DB00887,BE0000601,2471,1399212,inhibitor
1961,DB00887,BE0000047,2471,12003227,inhibitor
1962,DB00887,BE0001195,2471,180332,antagonist
1963,DB00889,BE0000311,5284566,681914,antagonist
1964,DB00890,BE0000123,667476,31234,agonist
1965,DB00891,BE0000120,5336,44284,inhibitor
1966,DB00892,BE0000177,4633,4838145,inhibitor
1967,DB00894,BE0002090,13769,179002,inhibitor
1970,DB00896,BE0000794,5311412,31680,agonist
1971,DB00897,BE0000795,5556,31631,potentiator
1972,DB00897,BE0000381,5556,386422,potentiator
1973,DB00897,BE0000523,5556,386424,potentiator
1974,DB00897,BE0000478,5556,905393,potentiator
1975,DB00897,BE0000471,5556,182916,potentiator
1976,DB00897,BE0000764,5556,1470364,potentiator
1977,DB00897,BE0002344,5556,31635,potentiator
1978,DB00897,BE0002346,5556,455946,potentiator
1979,DB00897,BE0002345,5556,182925,potentiator
1980,DB00897,BE0003593,5556,193783776,potentiator
1981,DB00897,BE0003592,5556,31637,potentiator
1982,DB00897,BE0003594,5556,1754749,potentiator
1983,DB00897,BE0003599,5556,2388693,potentiator
1984,DB00897,BE0003595,5556,1857126,potentiator
1985,DB00897,BE0003596,5556,2197001,potentiator
1986,DB00897,BE0000129,5556,182911,potentiator
1987,DB00897,BE0003598,5556,456428,potentiator
1988,DB00897,BE0003597,5556,7861736,potentiator
1989,DB00897,BE0000736,5556,306883,other
1990,DB00897,BE0004797,5556,31631,positive modulator
1991,DB00897,BE0004797,5556,386422,positive modulator
1992,DB00897,BE0004797,5556,386424,positive modulator
1993,DB00897,BE0004797,5556,905393,positive modulator
1994,DB00897,BE0004797,5556,182916,positive modulator
1995,DB00897,BE0004797,5556,1470364,positive modulator
1996,DB00897,BE0004797,5556,31635,positive modulator
1997,DB00897,BE0004797,5556,455946,positive modulator
1998,DB00897,BE0004797,5556,182925,positive modulator
1999,DB00897,BE0004797,5556,2388693,positive modulator
2000,DB00897,BE0004797,5556,1857126,positive modulator
2001,DB00897,BE0004797,5556,193783776,positive modulator
2002,DB00897,BE0004797,5556,31637,positive modulator
2003,DB00897,BE0004797,5556,1754749,positive modulator
2004,DB00897,BE0004797,5556,2197001,positive modulator
2005,DB00897,BE0004797,5556,7861736,positive modulator
2006,DB00898,BE0000795,702,31631,agonist
2007,DB00898,BE0000641,702,20372905,antagonist
2008,DB00898,BE0000433,702,31851,agonist
2009,DB00898,BE0000745,702,31849,agonist
2010,DB00899,BE0000770,60815,452073,agonist
2011,DB00899,BE0000420,60815,27545517,agonist
2012,DB00899,BE0000632,60815,532060,agonist
2013,DB00900,BE0004136,50599,896047,inhibitor
2015,DB00903,BE0000732,3278,219942,inhibitor
2016,DB00903,BE0000502,3278,1373425,inhibitor
2017,DB00903,BE0000814,3278,31946,inhibitor
2018,DB00904,BE0000311,4595,681914,antagonist
2019,DB00904,BE0000084,4595,2661757,agonist
2020,DB00904,BE0000770,4595,452073,other
2021,DB00904,BE0000291,4595,189928,other
2022,DB00904,BE0000797,4595,219679,other
2023,DB00905,BE0000610,5311027,456564,agonist
2024,DB00905,BE0000064,5311027,410209,agonist
2025,DB00906,BE0000249,60648,31658,inhibitor
2026,DB00908,BE0000197,441074,184039,inhibitor
2027,DB00908,BE0000154,441074,1086491,inhibitor
2028,DB00908,BE0000680,441074,4559312,inhibitor
2029,DB00908,BE0000090,441074,487738,inhibitor
2030,DB00908,BE0000501,441074,433201,antagonist
2031,DB00908,BE0000715,441074,177807,antagonist
2032,DB00909,BE0000141,5734,12642270,inhibitor
2033,DB00909,BE0002081,5734,457879,inhibitor
2034,DB00909,BE0002082,5734,7414320,inhibitor
2035,DB00909,BE0002083,5734,338213,inhibitor
2036,DB00909,BE0000197,5734,184039,inhibitor
2037,DB00909,BE0001143,5734,758110,inhibitor
2038,DB00909,BE0000192,5734,6572950,inhibitor
2039,DB00909,BE0003635,5734,307415,inhibitor
2040,DB00909,BE0003636,5734,3309111,inhibitor
2041,DB00909,BE0003637,5734,7160975,inhibitor
2042,DB00909,BE0003638,5734,27465047,inhibitor
2043,DB00909,BE0000483,5734,6625659,inhibitor
2044,DB00909,BE0000864,5734,14670397,inhibitor
2045,DB00909,BE0000012,5734,5565888,inhibitor
2046,DB00909,BE0000267,5734,29600,inhibitor
2047,DB00909,BE0000322,5734,179780,inhibitor
2048,DB00909,BE0003625,5734,189053812,inhibitor
2049,DB00909,BE0000535,5734,179791,inhibitor
2050,DB00909,BE0003626,5734,306483,inhibitor
2051,DB00909,BE0003627,5734,4587223,inhibitor
2052,DB00909,BE0003629,5734,28192445,inhibitor
2053,DB00909,BE0003630,5734,5069431,inhibitor
2054,DB00909,BE0003631,5734,9229883,inhibitor
2055,DB00909,BE0003632,5734,3283386,inhibitor
2056,DB00909,BE0001653,5734,2984693,inhibitor
2057,DB00909,BE0003633,5734,21754549,inhibitor
2058,DB00909,BE0003634,5734,6009640,inhibitor
2059,DB00909,BE0002196,5734,398415,inhibitor
2060,DB00909,BE0002198,5734,187353,inhibitor
2061,DB00910,BE0000779,5281104,340203,agonist
2062,DB00912,BE0000207,65981,1374919,inhibitor
2063,DB00912,BE0000215,65981,1711117,agonist
2064,DB00915,BE0000630,2130,324265,inhibitor
2065,DB00915,BE0000641,2130,20372905,antagonist
2066,DB00915,BE0002341,2130,496607,antagonist
2067,DB00915,BE0000756,2130,181432,agonist
2068,DB00915,BE0000849,2130,755648,antagonist
2069,DB00915,BE0003585,2130,177898,antagonist
2070,DB00916,BE0000564,4173,144836,inhibitor
2071,DB00917,BE0000368,5280360,632650,agonist
2072,DB00917,BE0000064,5280360,410209,agonist
2073,DB00917,BE0003561,5280360,4204216,agonist
2074,DB00918,BE0000797,123606,219679,agonist
2075,DB00918,BE0000659,123606,177772,agonist
2076,DB00920,BE0000442,3827,510296,antagonist
2077,DB00920,BE0003559,3827,984325,inhibitor
2078,DB00922,BE0001024,3033825,37208,potentiator
2079,DB00922,BE0000708,3033825,1088445,inducer
2080,DB00922,BE0000436,3033825,38201493,inhibitor
2081,DB00923,BE0003688,43507,52214157,inhibitor
2082,DB00924,BE0000451,2895,36431,antagonist
2083,DB00925,BE0000501,4768,433201,antagonist
2084,DB00925,BE0000289,4768,178196,antagonist
2085,DB00925,BE0000342,4768,178194,antagonist
2086,DB00925,BE0000572,4768,178198,antagonist
2087,DB00925,BE0000418,4768,179888,inhibitor
2088,DB00925,BE0000715,4768,177807,antagonist
2089,DB00927,BE0000112,3325,184088,antagonist
2090,DB00928,BE0000892,9444,1632819,inhibitor
2091,DB00929,BE0000368,5282381,632650,agonist
2092,DB00933,BE0000451,4078,36431,antagonist
2093,DB00933,BE0000756,4078,181432,antagonist
2094,DB00934,BE0000486,4011,189258,inhibitor
2095,DB00934,BE0000442,4011,510296,antagonist
2096,DB00934,BE0000092,4011,34451,antagonist
